timestamp,user_id,device,location,impressions,clicks,revenue,campaign,publisher,browser,ctr,revenue_per_impressions,revenue_per_click,hour,day_of_the_week,is_weekend,date
2026-02-14 13:18:01,4642,mobile,Srbija,4,1,1.94,9,38,Safari,0.25,0.485,1.94,13,Saturday,True,2026-02-14
2026-02-02 19:03:21,2624,mobile,Srbija,2,1,0.58,2,83,Safari,0.5,0.29,0.58,19,Monday,False,2026-02-02
2026-01-30 09:16:01,3300,desktop,Srbija,3,0,0.0,3,73,Firefox,0.0,0.0,0.0,9,Friday,False,2026-01-30
2026-02-10 14:53:49,1017,desktop,Hrvatska,4,0,0.0,2,32,Chrome,0.0,0.0,0.0,14,Tuesday,False,2026-02-10
2026-02-02 20:45:28,3408,mobile,Srbija,7,0,0.0,7,57,Safari,0.0,0.0,0.0,20,Monday,False,2026-02-02
2026-02-03 23:54:05,402,desktop,Crna Gora,6,0,0.0,4,58,Opera,0.0,0.0,0.0,23,Tuesday,False,2026-02-03
2026-02-10 15:52:30,853,mobile,Makedonija,2,1,1.6,9,63,Chrome,0.5,0.8,1.6,15,Tuesday,False,2026-02-10
2026-02-16 13:24:12,2958,mobile,Srbija,4,0,0.0,13,87,Safari,0.0,0.0,0.0,13,Monday,False,2026-02-16
2026-02-19 17:33:39,2196,mobile,Srbija,5,0,0.0,6,70,Chrome,0.0,0.0,0.0,17,Thursday,False,2026-02-19
2026-02-18 14:35:54,4986,mobile,Srbija,4,0,0.0,5,77,Chrome,0.0,0.0,0.0,14,Wednesday,False,2026-02-18
2026-02-03 08:36:21,2335,desktop,Bosna i Hercegovina,5,0,0.0,5,23,Chrome,0.0,0.0,0.0,8,Tuesday,False,2026-02-03
2026-02-11 13:58:02,3885,mobile,Hrvatska,8,0,0.0,14,25,Firefox,0.0,0.0,0.0,13,Wednesday,False,2026-02-11
2026-02-18 22:43:30,1918,tablet,Makedonija,2,0,0.0,13,23,Firefox,0.0,0.0,0.0,22,Wednesday,False,2026-02-18
2026-02-11 18:13:40,347,mobile,Crna Gora,9,0,0.0,16,50,Safari,0.0,0.0,0.0,18,Wednesday,False,2026-02-11
2026-02-18 10:17:30,3179,tablet,Srbija,1,0,0.0,1,42,Opera,0.0,0.0,0.0,10,Wednesday,False,2026-02-18
2026-01-27 22:01:29,4992,mobile,Crna Gora,5,1,1.06,11,20,Chrome,0.2,0.212,1.06,22,Tuesday,False,2026-01-27
2026-01-30 12:47:54,4883,desktop,Srbija,3,1,2.04,6,67,Chrome,0.3333,0.68,2.04,12,Friday,False,2026-01-30
2026-02-18 12:03:31,3693,mobile,Srbija,8,3,4.62,4,41,Chrome,0.375,0.5775,1.54,12,Wednesday,False,2026-02-18
2026-02-19 17:17:30,1507,mobile,Srbija,5,0,0.0,5,34,Safari,0.0,0.0,0.0,17,Thursday,False,2026-02-19
2026-02-16 16:18:47,793,desktop,Srbija,2,0,0.0,8,62,Chrome,0.0,0.0,0.0,16,Monday,False,2026-02-16
2026-01-28 10:48:34,4976,desktop,Srbija,1,0,0.0,15,61,Chrome,0.0,0.0,0.0,10,Wednesday,False,2026-01-28
2026-02-10 14:15:20,1689,desktop,Srbija,4,0,0.0,5,49,Firefox,0.0,0.0,0.0,14,Tuesday,False,2026-02-10
2026-01-24 11:07:41,2976,desktop,Srbija,2,0,0.0,18,32,Safari,0.0,0.0,0.0,11,Saturday,True,2026-01-24
2026-02-15 19:51:29,657,mobile,Srbija,3,0,0.0,1,12,Firefox,0.0,0.0,0.0,19,Sunday,True,2026-02-15
2026-02-01 07:57:27,1079,mobile,Hrvatska,8,1,0.42,3,55,Chrome,0.125,0.0525,0.42,7,Sunday,True,2026-02-01
2026-02-11 19:23:05,2083,tablet,Crna Gora,5,0,0.0,7,9,Chrome,0.0,0.0,0.0,19,Wednesday,False,2026-02-11
2026-02-17 08:31:45,1031,mobile,Srbija,6,0,0.0,8,55,Brave,0.0,0.0,0.0,8,Tuesday,False,2026-02-17
2026-01-29 10:49:00,2208,mobile,Srbija,8,1,0.78,3,57,Safari,0.125,0.0975,0.78,10,Thursday,False,2026-01-29
2026-01-27 11:00:18,4846,desktop,Crna Gora,4,1,0.7,1,49,Safari,0.25,0.175,0.7,11,Tuesday,False,2026-01-27
2026-02-04 23:11:05,2752,mobile,Srbija,5,0,0.0,18,82,Chrome,0.0,0.0,0.0,23,Wednesday,False,2026-02-04
2026-01-29 16:11:39,1264,mobile,Srbija,5,0,0.0,4,83,Opera,0.0,0.0,0.0,16,Thursday,False,2026-01-29
2026-02-13 20:20:33,4869,mobile,Srbija,6,1,1.26,14,37,Safari,0.1667,0.21,1.26,20,Friday,False,2026-02-13
2026-02-09 15:00:50,3443,desktop,Srbija,5,2,0.42,5,77,Edge,0.4,0.084,0.21,15,Monday,False,2026-02-09
2026-02-01 23:11:56,2380,desktop,Slovenija,5,0,0.0,7,53,Chrome,0.0,0.0,0.0,23,Sunday,True,2026-02-01
2026-02-19 08:05:56,3736,desktop,Srbija,8,0,0.0,1,82,Firefox,0.0,0.0,0.0,8,Thursday,False,2026-02-19
2026-02-03 17:28:48,3788,mobile,Hrvatska,7,0,0.0,8,48,Firefox,0.0,0.0,0.0,17,Tuesday,False,2026-02-03
2026-02-17 20:08:27,3987,desktop,Srbija,5,0,0.0,19,60,Chrome,0.0,0.0,0.0,20,Tuesday,False,2026-02-17
2026-02-16 17:41:56,279,mobile,Srbija,6,0,0.0,8,98,Chrome,0.0,0.0,0.0,17,Monday,False,2026-02-16
2026-01-23 21:52:03,4311,tablet,Srbija,9,2,0.7,8,50,Chrome,0.2222,0.0778,0.35,21,Friday,False,2026-01-23
2026-02-14 17:26:53,2349,desktop,Srbija,6,1,0.11,9,60,Chrome,0.1667,0.0183,0.11,17,Saturday,True,2026-02-14
2026-02-14 20:15:28,923,desktop,Crna Gora,6,0,0.0,9,18,Chrome,0.0,0.0,0.0,20,Saturday,True,2026-02-14
2026-02-05 08:32:28,3073,tablet,Srbija,5,0,0.0,14,20,Brave,0.0,0.0,0.0,8,Thursday,False,2026-02-05
2026-02-17 10:57:43,287,mobile,Crna Gora,6,0,0.0,16,61,Edge,0.0,0.0,0.0,10,Tuesday,False,2026-02-17
2026-02-08 13:13:51,3789,mobile,Crna Gora,8,0,0.0,8,29,Brave,0.0,0.0,0.0,13,Sunday,True,2026-02-08
2026-02-12 20:11:08,3380,mobile,Crna Gora,8,0,0.0,1,96,Safari,0.0,0.0,0.0,20,Thursday,False,2026-02-12
2026-02-12 13:08:20,345,mobile,Hrvatska,3,0,0.0,7,79,Chrome,0.0,0.0,0.0,13,Thursday,False,2026-02-12
2026-01-27 17:22:23,1957,desktop,Bosna i Hercegovina,6,0,0.0,11,94,Safari,0.0,0.0,0.0,17,Tuesday,False,2026-01-27
2026-01-23 12:51:24,3865,mobile,Bosna i Hercegovina,10,0,0.0,9,23,Brave,0.0,0.0,0.0,12,Friday,False,2026-01-23
2026-01-29 20:25:35,449,mobile,Crna Gora,4,0,0.0,5,79,Chrome,0.0,0.0,0.0,20,Thursday,False,2026-01-29
2026-02-17 09:49:21,583,mobile,Slovenija,1,0,0.0,1,53,Safari,0.0,0.0,0.0,9,Tuesday,False,2026-02-17
2026-01-31 16:03:13,3209,mobile,Bosna i Hercegovina,4,0,0.0,13,57,Chrome,0.0,0.0,0.0,16,Saturday,True,2026-01-31
2026-02-08 16:52:00,1330,desktop,Srbija,6,0,0.0,5,17,Chrome,0.0,0.0,0.0,16,Sunday,True,2026-02-08
2026-01-25 12:01:09,122,mobile,Srbija,7,0,0.0,5,54,Chrome,0.0,0.0,0.0,12,Sunday,True,2026-01-25
2026-02-14 19:30:16,3237,mobile,Srbija,8,0,0.0,7,96,Safari,0.0,0.0,0.0,19,Saturday,True,2026-02-14
2026-02-15 01:56:21,2326,mobile,Srbija,6,0,0.0,9,10,Chrome,0.0,0.0,0.0,1,Sunday,True,2026-02-15
2026-01-27 20:00:46,2958,mobile,Srbija,8,0,0.0,8,34,Chrome,0.0,0.0,0.0,20,Tuesday,False,2026-01-27
2026-02-01 11:29:44,4077,mobile,Srbija,3,0,0.0,6,79,Chrome,0.0,0.0,0.0,11,Sunday,True,2026-02-01
2026-01-29 20:26:39,1987,tablet,Srbija,3,0,0.0,18,35,Safari,0.0,0.0,0.0,20,Thursday,False,2026-01-29
2026-02-03 10:29:12,2184,mobile,Srbija,8,0,0.0,13,57,Chrome,0.0,0.0,0.0,10,Tuesday,False,2026-02-03
2026-01-21 08:20:48,877,mobile,Bosna i Hercegovina,5,0,0.0,4,69,Chrome,0.0,0.0,0.0,8,Wednesday,False,2026-01-21
2026-01-24 12:11:43,470,mobile,Bosna i Hercegovina,5,0,0.0,13,16,Brave,0.0,0.0,0.0,12,Saturday,True,2026-01-24
2026-01-25 20:36:26,3133,desktop,Crna Gora,9,0,0.0,1,36,Chrome,0.0,0.0,0.0,20,Sunday,True,2026-01-25
2026-02-02 19:53:03,1284,mobile,Srbija,3,0,0.0,9,13,Safari,0.0,0.0,0.0,19,Monday,False,2026-02-02
2026-02-14 12:10:15,3615,mobile,Srbija,6,0,0.0,13,96,Brave,0.0,0.0,0.0,12,Saturday,True,2026-02-14
2026-02-08 22:05:14,266,mobile,Crna Gora,6,0,0.0,4,63,Edge,0.0,0.0,0.0,22,Sunday,True,2026-02-08
2026-01-30 12:22:10,2032,desktop,Srbija,3,0,0.0,5,62,Chrome,0.0,0.0,0.0,12,Friday,False,2026-01-30
2026-02-06 11:52:43,4079,desktop,Srbija,3,1,0.38,6,29,Chrome,0.3333,0.1267,0.38,11,Friday,False,2026-02-06
2026-01-25 07:53:32,4143,mobile,Hrvatska,6,0,0.0,12,81,Chrome,0.0,0.0,0.0,7,Sunday,True,2026-01-25
2026-01-23 05:56:05,260,mobile,Srbija,7,0,0.0,1,20,Safari,0.0,0.0,0.0,5,Friday,False,2026-01-23
2026-01-29 11:26:11,4850,mobile,Crna Gora,2,0,0.0,1,25,Chrome,0.0,0.0,0.0,11,Thursday,False,2026-01-29
2026-02-16 06:10:48,4689,tablet,Srbija,3,0,0.0,16,72,Edge,0.0,0.0,0.0,6,Monday,False,2026-02-16
2026-01-22 14:57:16,3175,desktop,Srbija,4,0,0.0,13,85,Chrome,0.0,0.0,0.0,14,Thursday,False,2026-01-22
2026-02-15 21:25:23,2778,mobile,Slovenija,6,0,0.0,16,74,Chrome,0.0,0.0,0.0,21,Sunday,True,2026-02-15
2026-01-26 14:02:00,3065,desktop,Hrvatska,6,1,0.27,17,56,Chrome,0.1667,0.045,0.27,14,Monday,False,2026-01-26
2026-02-05 14:31:49,4470,mobile,Srbija,4,0,0.0,11,27,Chrome,0.0,0.0,0.0,14,Thursday,False,2026-02-05
2026-02-13 10:09:34,4832,desktop,Crna Gora,3,1,0.24,6,3,Brave,0.3333,0.08,0.24,10,Friday,False,2026-02-13
2026-02-05 08:18:20,1136,mobile,Bosna i Hercegovina,7,0,0.0,10,97,Firefox,0.0,0.0,0.0,8,Thursday,False,2026-02-05
2026-01-28 09:41:39,3185,mobile,Srbija,3,1,0.99,1,50,Chrome,0.3333,0.33,0.99,9,Wednesday,False,2026-01-28
2026-01-25 16:14:48,3037,mobile,Srbija,8,0,0.0,17,28,Chrome,0.0,0.0,0.0,16,Sunday,True,2026-01-25
2026-02-13 16:31:27,1194,mobile,Srbija,5,0,0.0,10,99,Chrome,0.0,0.0,0.0,16,Friday,False,2026-02-13
2026-01-25 09:28:08,789,desktop,Slovenija,5,0,0.0,9,94,Chrome,0.0,0.0,0.0,9,Sunday,True,2026-01-25
2026-01-27 12:17:23,4805,tablet,Bosna i Hercegovina,2,0,0.0,3,72,Safari,0.0,0.0,0.0,12,Tuesday,False,2026-01-27
2026-02-15 16:34:39,1882,mobile,Srbija,5,0,0.0,18,11,Chrome,0.0,0.0,0.0,16,Sunday,True,2026-02-15
2026-02-12 19:33:46,4909,mobile,Srbija,5,0,0.0,1,53,Chrome,0.0,0.0,0.0,19,Thursday,False,2026-02-12
2026-01-30 11:35:51,2879,desktop,Srbija,12,0,0.0,3,49,Chrome,0.0,0.0,0.0,11,Friday,False,2026-01-30
2026-02-02 10:53:10,1952,mobile,Hrvatska,3,0,0.0,3,52,Firefox,0.0,0.0,0.0,10,Monday,False,2026-02-02
2026-01-27 19:03:35,4422,tablet,Bosna i Hercegovina,4,0,0.0,6,77,Chrome,0.0,0.0,0.0,19,Tuesday,False,2026-01-27
2026-01-30 15:21:49,2574,desktop,Srbija,5,0,0.0,3,74,Safari,0.0,0.0,0.0,15,Friday,False,2026-01-30
2026-02-10 20:47:55,2568,mobile,Srbija,6,1,0.58,2,37,Chrome,0.1667,0.0967,0.58,20,Tuesday,False,2026-02-10
2026-02-19 09:09:08,4904,desktop,Bosna i Hercegovina,2,0,0.0,15,100,Firefox,0.0,0.0,0.0,9,Thursday,False,2026-02-19
2026-02-03 20:22:22,3071,mobile,Slovenija,3,0,0.0,6,41,Safari,0.0,0.0,0.0,20,Tuesday,False,2026-02-03
2026-01-24 08:29:58,785,desktop,Srbija,5,0,0.0,1,32,Chrome,0.0,0.0,0.0,8,Saturday,True,2026-01-24
2026-02-02 16:47:53,4148,tablet,Bosna i Hercegovina,5,0,0.0,3,64,Firefox,0.0,0.0,0.0,16,Monday,False,2026-02-02
2026-02-05 10:58:38,584,tablet,Srbija,6,0,0.0,10,92,Chrome,0.0,0.0,0.0,10,Thursday,False,2026-02-05
2026-01-23 06:27:24,2239,mobile,Makedonija,8,1,1.62,12,64,Chrome,0.125,0.2025,1.62,6,Friday,False,2026-01-23
2026-02-03 17:57:31,183,desktop,Srbija,5,1,0.53,4,85,Firefox,0.2,0.106,0.53,17,Tuesday,False,2026-02-03
2026-01-31 14:27:05,2197,mobile,Bosna i Hercegovina,8,0,0.0,14,70,Chrome,0.0,0.0,0.0,14,Saturday,True,2026-01-31
2026-01-24 14:41:13,757,mobile,Crna Gora,7,0,0.0,10,54,Opera,0.0,0.0,0.0,14,Saturday,True,2026-01-24
2026-01-29 16:00:06,2996,tablet,Srbija,3,0,0.0,10,25,Firefox,0.0,0.0,0.0,16,Thursday,False,2026-01-29
2026-01-23 12:05:47,4516,mobile,Srbija,7,1,1.44,4,12,Firefox,0.1429,0.2057,1.44,12,Friday,False,2026-01-23
2026-01-25 18:38:56,1367,desktop,Srbija,4,0,0.0,7,100,Safari,0.0,0.0,0.0,18,Sunday,True,2026-01-25
2026-01-31 07:06:07,1338,desktop,Srbija,7,2,2.79,12,18,Chrome,0.2857,0.3986,1.395,7,Saturday,True,2026-01-31
2026-01-30 19:39:15,4517,mobile,Hrvatska,5,0,0.0,3,64,Chrome,0.0,0.0,0.0,19,Friday,False,2026-01-30
2026-02-03 16:46:26,328,mobile,Bosna i Hercegovina,4,0,0.0,11,16,Chrome,0.0,0.0,0.0,16,Tuesday,False,2026-02-03
2026-02-12 14:47:44,463,mobile,Srbija,7,0,0.0,20,28,Safari,0.0,0.0,0.0,14,Thursday,False,2026-02-12
2026-02-13 07:57:40,1858,desktop,Bosna i Hercegovina,11,1,0.86,11,12,Chrome,0.0909,0.0782,0.86,7,Friday,False,2026-02-13
2026-02-12 10:19:06,2800,mobile,Crna Gora,2,0,0.0,13,78,Chrome,0.0,0.0,0.0,10,Thursday,False,2026-02-12
2026-02-12 10:10:01,78,mobile,Srbija,6,0,0.0,14,40,Safari,0.0,0.0,0.0,10,Thursday,False,2026-02-12
2026-02-07 09:04:14,3069,mobile,Srbija,4,0,0.0,14,88,Firefox,0.0,0.0,0.0,9,Saturday,True,2026-02-07
2026-02-15 22:40:23,3033,mobile,Srbija,3,0,0.0,16,50,Edge,0.0,0.0,0.0,22,Sunday,True,2026-02-15
2026-02-18 21:44:20,238,desktop,Srbija,5,0,0.0,12,11,Safari,0.0,0.0,0.0,21,Wednesday,False,2026-02-18
2026-02-10 15:50:56,2579,desktop,Srbija,8,1,0.3,5,54,Edge,0.125,0.0375,0.3,15,Tuesday,False,2026-02-10
2026-02-01 09:41:25,4883,tablet,Srbija,6,0,0.0,17,51,Chrome,0.0,0.0,0.0,9,Sunday,True,2026-02-01
2026-02-12 21:57:46,4128,desktop,Srbija,6,0,0.0,12,84,Chrome,0.0,0.0,0.0,21,Thursday,False,2026-02-12
2026-02-04 19:57:48,1945,mobile,Srbija,9,1,1.5,13,11,Safari,0.1111,0.1667,1.5,19,Wednesday,False,2026-02-04
2026-02-05 02:36:53,1576,desktop,Srbija,8,0,0.0,12,54,Brave,0.0,0.0,0.0,2,Thursday,False,2026-02-05
2026-02-14 14:48:45,2409,mobile,Srbija,2,0,0.0,4,28,Brave,0.0,0.0,0.0,14,Saturday,True,2026-02-14
2026-02-18 17:29:57,200,mobile,Bosna i Hercegovina,4,0,0.0,3,38,Chrome,0.0,0.0,0.0,17,Wednesday,False,2026-02-18
2026-01-27 05:54:44,4252,mobile,Srbija,7,0,0.0,2,97,Edge,0.0,0.0,0.0,5,Tuesday,False,2026-01-27
2026-01-24 03:49:28,1116,mobile,Srbija,5,0,0.0,4,19,Firefox,0.0,0.0,0.0,3,Saturday,True,2026-01-24
2026-02-01 14:04:48,4634,mobile,Srbija,10,0,0.0,2,49,Firefox,0.0,0.0,0.0,14,Sunday,True,2026-02-01
2026-02-02 00:14:51,3968,desktop,Srbija,2,0,0.0,1,14,Firefox,0.0,0.0,0.0,0,Monday,False,2026-02-02
2026-01-24 03:16:56,2088,desktop,Srbija,3,0,0.0,4,100,Chrome,0.0,0.0,0.0,3,Saturday,True,2026-01-24
2026-02-05 08:13:21,3970,desktop,Crna Gora,7,0,0.0,5,83,Brave,0.0,0.0,0.0,8,Thursday,False,2026-02-05
2026-02-04 21:17:22,3965,mobile,Srbija,7,1,1.06,5,83,Chrome,0.1429,0.1514,1.06,21,Wednesday,False,2026-02-04
2026-01-22 19:58:55,4816,mobile,Crna Gora,5,0,0.0,3,61,Safari,0.0,0.0,0.0,19,Thursday,False,2026-01-22
2026-01-28 13:28:58,3027,mobile,Srbija,6,0,0.0,15,11,Firefox,0.0,0.0,0.0,13,Wednesday,False,2026-01-28
2026-01-25 14:10:08,444,mobile,Srbija,4,0,0.0,5,34,Edge,0.0,0.0,0.0,14,Sunday,True,2026-01-25
2026-01-30 18:40:17,3146,mobile,Srbija,6,1,0.98,18,10,Chrome,0.1667,0.1633,0.98,18,Friday,False,2026-01-30
2026-02-01 14:08:25,1116,mobile,Srbija,4,1,1.52,4,34,Safari,0.25,0.38,1.52,14,Sunday,True,2026-02-01
2026-02-05 05:50:47,1625,mobile,Srbija,7,0,0.0,4,89,Chrome,0.0,0.0,0.0,5,Thursday,False,2026-02-05
2026-02-16 19:41:24,3459,desktop,Srbija,1,0,0.0,4,67,Safari,0.0,0.0,0.0,19,Monday,False,2026-02-16
2026-02-02 04:54:34,1228,desktop,Hrvatska,9,0,0.0,13,95,Chrome,0.0,0.0,0.0,4,Monday,False,2026-02-02
2026-01-23 14:20:18,1865,desktop,Srbija,5,1,1.16,4,18,Edge,0.2,0.232,1.16,14,Friday,False,2026-01-23
2026-02-18 21:52:32,4126,desktop,Bosna i Hercegovina,4,0,0.0,5,52,Firefox,0.0,0.0,0.0,21,Wednesday,False,2026-02-18
2026-02-19 07:47:45,4732,mobile,Srbija,6,0,0.0,10,22,Opera,0.0,0.0,0.0,7,Thursday,False,2026-02-19
2026-02-10 19:44:26,1370,mobile,Srbija,7,0,0.0,18,56,Chrome,0.0,0.0,0.0,19,Tuesday,False,2026-02-10
2026-01-22 03:24:40,218,mobile,Srbija,8,0,0.0,10,78,Safari,0.0,0.0,0.0,3,Thursday,False,2026-01-22
2026-02-03 23:03:58,1387,tablet,Srbija,5,0,0.0,5,77,Safari,0.0,0.0,0.0,23,Tuesday,False,2026-02-03
2026-01-29 18:24:50,2031,mobile,Srbija,3,0,0.0,10,12,Safari,0.0,0.0,0.0,18,Thursday,False,2026-01-29
2026-02-11 22:40:29,1762,mobile,Srbija,2,0,0.0,14,47,Safari,0.0,0.0,0.0,22,Wednesday,False,2026-02-11
2026-02-10 18:35:04,1984,tablet,Hrvatska,9,0,0.0,17,39,Chrome,0.0,0.0,0.0,18,Tuesday,False,2026-02-10
2026-02-04 09:38:36,2871,mobile,Crna Gora,5,0,0.0,12,84,Chrome,0.0,0.0,0.0,9,Wednesday,False,2026-02-04
2026-02-13 21:40:28,861,desktop,Hrvatska,7,0,0.0,5,27,Brave,0.0,0.0,0.0,21,Friday,False,2026-02-13
2026-02-06 17:22:37,669,desktop,Bosna i Hercegovina,4,0,0.0,10,41,Chrome,0.0,0.0,0.0,17,Friday,False,2026-02-06
2026-02-12 16:24:22,3024,desktop,Srbija,4,2,0.36,13,42,Edge,0.5,0.09,0.18,16,Thursday,False,2026-02-12
2026-02-02 13:49:30,413,desktop,Srbija,6,0,0.0,5,62,Chrome,0.0,0.0,0.0,13,Monday,False,2026-02-02
2026-02-12 10:11:58,484,desktop,Srbija,3,0,0.0,7,90,Safari,0.0,0.0,0.0,10,Thursday,False,2026-02-12
2026-01-30 15:41:50,2937,mobile,Srbija,8,2,2.11,17,57,Opera,0.25,0.2638,1.055,15,Friday,False,2026-01-30
2026-01-26 12:40:31,547,mobile,Srbija,6,0,0.0,19,87,Chrome,0.0,0.0,0.0,12,Monday,False,2026-01-26
2026-02-16 20:38:35,1677,mobile,Srbija,5,0,0.0,1,9,Safari,0.0,0.0,0.0,20,Monday,False,2026-02-16
2026-02-02 01:31:20,4207,mobile,Srbija,1,0,0.0,10,81,Firefox,0.0,0.0,0.0,1,Monday,False,2026-02-02
2026-02-14 15:47:32,2186,mobile,Crna Gora,4,0,0.0,20,82,Firefox,0.0,0.0,0.0,15,Saturday,True,2026-02-14
2026-01-21 20:25:04,1122,mobile,Srbija,2,0,0.0,14,22,Chrome,0.0,0.0,0.0,20,Wednesday,False,2026-01-21
2026-02-11 01:06:18,1165,tablet,Srbija,3,0,0.0,18,34,Safari,0.0,0.0,0.0,1,Wednesday,False,2026-02-11
2026-02-11 10:48:14,2879,mobile,Srbija,7,0,0.0,11,7,Safari,0.0,0.0,0.0,10,Wednesday,False,2026-02-11
2026-02-17 04:26:45,310,mobile,Srbija,6,0,0.0,5,89,Safari,0.0,0.0,0.0,4,Tuesday,False,2026-02-17
2026-01-21 16:56:27,4082,mobile,Srbija,4,0,0.0,4,99,Chrome,0.0,0.0,0.0,16,Wednesday,False,2026-01-21
2026-01-30 11:48:45,1172,mobile,Hrvatska,7,1,1.33,16,20,Safari,0.1429,0.19,1.33,11,Friday,False,2026-01-30
2026-02-09 22:57:48,1048,mobile,Srbija,7,3,2.67,20,35,Safari,0.4286,0.3814,0.89,22,Monday,False,2026-02-09
2026-02-07 17:42:10,1494,mobile,Srbija,6,0,0.0,4,14,Chrome,0.0,0.0,0.0,17,Saturday,True,2026-02-07
2026-02-03 16:14:14,1711,desktop,Srbija,7,1,1.77,14,16,Edge,0.1429,0.2529,1.77,16,Tuesday,False,2026-02-03
2026-01-30 21:44:39,335,desktop,Srbija,4,0,0.0,2,100,Chrome,0.0,0.0,0.0,21,Friday,False,2026-01-30
2026-01-26 09:37:41,4061,mobile,Srbija,5,1,1.5,19,14,Safari,0.2,0.3,1.5,9,Monday,False,2026-01-26
2026-01-24 16:05:43,1216,mobile,Srbija,4,0,0.0,14,34,Chrome,0.0,0.0,0.0,16,Saturday,True,2026-01-24
2026-01-24 15:00:17,2042,desktop,Hrvatska,3,0,0.0,5,5,Brave,0.0,0.0,0.0,15,Saturday,True,2026-01-24
2026-01-21 06:00:06,1477,mobile,Srbija,3,0,0.0,18,28,Chrome,0.0,0.0,0.0,6,Wednesday,False,2026-01-21
2026-02-05 22:49:48,1418,tablet,Crna Gora,8,0,0.0,18,14,Firefox,0.0,0.0,0.0,22,Thursday,False,2026-02-05
2026-02-10 19:16:26,396,tablet,Srbija,6,0,0.0,2,58,Chrome,0.0,0.0,0.0,19,Tuesday,False,2026-02-10
2026-01-25 21:17:11,3833,mobile,Srbija,2,0,0.0,15,86,Chrome,0.0,0.0,0.0,21,Sunday,True,2026-01-25
2026-02-08 23:24:05,4789,mobile,Srbija,6,0,0.0,1,90,Firefox,0.0,0.0,0.0,23,Sunday,True,2026-02-08
2026-02-10 14:44:49,4044,tablet,Srbija,5,0,0.0,19,25,Chrome,0.0,0.0,0.0,14,Tuesday,False,2026-02-10
2026-02-18 20:13:29,4746,mobile,Crna Gora,5,0,0.0,7,69,Edge,0.0,0.0,0.0,20,Wednesday,False,2026-02-18
2026-02-13 16:56:24,881,mobile,Bosna i Hercegovina,1,0,0.0,9,49,Safari,0.0,0.0,0.0,16,Friday,False,2026-02-13
2026-02-10 22:44:40,1036,mobile,Srbija,5,0,0.0,3,69,Chrome,0.0,0.0,0.0,22,Tuesday,False,2026-02-10
2026-02-13 09:00:54,2302,mobile,Srbija,3,0,0.0,13,64,Firefox,0.0,0.0,0.0,9,Friday,False,2026-02-13
2026-02-05 00:17:46,4157,mobile,Crna Gora,6,0,0.0,8,93,Edge,0.0,0.0,0.0,0,Thursday,False,2026-02-05
2026-02-08 08:07:16,1176,mobile,Slovenija,7,0,0.0,5,69,Firefox,0.0,0.0,0.0,8,Sunday,True,2026-02-08
2026-02-17 07:53:45,2901,mobile,Srbija,8,2,3.15,14,58,Chrome,0.25,0.3938,1.575,7,Tuesday,False,2026-02-17
2026-02-19 13:33:57,4330,mobile,Bosna i Hercegovina,7,0,0.0,3,44,Edge,0.0,0.0,0.0,13,Thursday,False,2026-02-19
2026-01-23 05:48:05,1700,mobile,Crna Gora,5,0,0.0,3,39,Edge,0.0,0.0,0.0,5,Friday,False,2026-01-23
2026-02-08 09:07:58,802,desktop,Hrvatska,6,1,1.21,9,97,Chrome,0.1667,0.2017,1.21,9,Sunday,True,2026-02-08
2026-02-01 06:16:55,2063,desktop,Hrvatska,6,1,0.65,20,21,Chrome,0.1667,0.1083,0.65,6,Sunday,True,2026-02-01
2026-02-11 14:02:56,3481,desktop,Slovenija,8,0,0.0,11,97,Edge,0.0,0.0,0.0,14,Wednesday,False,2026-02-11
2026-02-11 10:31:01,702,desktop,Crna Gora,7,0,0.0,7,18,Chrome,0.0,0.0,0.0,10,Wednesday,False,2026-02-11
2026-01-29 14:43:18,2591,mobile,Srbija,7,0,0.0,9,94,Edge,0.0,0.0,0.0,14,Thursday,False,2026-01-29
2026-01-26 06:33:32,1055,desktop,Srbija,10,0,0.0,17,71,Chrome,0.0,0.0,0.0,6,Monday,False,2026-01-26
2026-02-10 15:16:38,1728,mobile,Makedonija,5,0,0.0,12,56,Chrome,0.0,0.0,0.0,15,Tuesday,False,2026-02-10
2026-02-05 07:46:17,3982,mobile,Makedonija,5,0,0.0,17,72,Chrome,0.0,0.0,0.0,7,Thursday,False,2026-02-05
2026-02-17 06:00:38,1403,mobile,Srbija,4,0,0.0,5,30,Chrome,0.0,0.0,0.0,6,Tuesday,False,2026-02-17
2026-02-14 11:25:55,2301,mobile,Srbija,4,0,0.0,16,44,Safari,0.0,0.0,0.0,11,Saturday,True,2026-02-14
2026-01-29 21:32:12,2369,mobile,Slovenija,5,0,0.0,16,99,Chrome,0.0,0.0,0.0,21,Thursday,False,2026-01-29
2026-01-28 20:11:35,1801,mobile,Srbija,4,0,0.0,14,33,Chrome,0.0,0.0,0.0,20,Wednesday,False,2026-01-28
2026-02-05 22:35:54,4414,mobile,Bosna i Hercegovina,10,0,0.0,4,97,Chrome,0.0,0.0,0.0,22,Thursday,False,2026-02-05
2026-02-06 14:08:58,691,desktop,Srbija,3,0,0.0,7,51,Safari,0.0,0.0,0.0,14,Friday,False,2026-02-06
2026-02-10 11:34:00,3833,desktop,Srbija,4,0,0.0,7,95,Safari,0.0,0.0,0.0,11,Tuesday,False,2026-02-10
